X,Y,Z
0.1669746,0.5873263,-0.5838758
0.1661226,0.5870183,-0.5670785
0.1659803,0.5864789,-0.551708
0.1651799,0.5862852,-0.5368581
0.1648789,0.5858577,-0.5246397
0.1646033,0.5856045,-0.5147707
0.16423,0.5853439,-0.5052416
0.1641607,0.5851356,-0.4972634
0.1639151,0.584855,-0.4902382
0.163971,0.5844759,-0.4843633
0.163774,0.5843726,-0.4792551
0.1638547,0.5842403,-0.4750687
0.1636684,0.5841901,-0.471825
0.1634359,0.584076,-0.4695379
0.1634304,0.5841768,-0.4672121
0.1633369,0.584143,-0.4649885
0.1632634,0.5839357,-0.463085
0.1630775,0.5839843,-0.4615315
0.1630606,0.5839206,-0.4607072
0.162751,0.584219,-0.4594688
0.1628617,0.5841296,-0.4589372
0.162892,0.5841183,-0.4590128
0.1627937,0.5842891,-0.4587882
0.1626399,0.5843994,-0.4584144
0.1626694,0.584334,-0.4584542
0.1626562,0.584341,-0.458395
0.1626003,0.5845259,-0.4582669
0.1625209,0.5845607,-0.4582356
0.1625143,0.5845078,-0.4578279
0.1626254,0.584496,-0.4575369
0.1627205,0.5843771,-0.4576237
0.1629301,0.5841058,-0.4579489
0.1629111,0.5839364,-0.4576332
0.1629476,0.5840098,-0.4573508
0.1629636,0.5839782,-0.4572873
0.1630314,0.5838883,-0.4576104
0.1632306,0.5836051,-0.4575279
0.1631769,0.5835823,-0.4574221
0.1630879,0.5836496,-0.4573726
0.163026,0.583659,-0.4575326
0.1631358,0.5835686,-0.4576322
0.163089,0.5836105,-0.4572974
0.1630428,0.5836794,-0.4572174
0.1630319,0.5837886,-0.4569679
0.1629386,0.5838475,-0.456877
0.163101,0.5837298,-0.4570279
0.1631773,0.5837293,-0.4572334
